Date,Wanted temperature,Gain,Int 0,Int 1,Int 2,Int 3,Int 4,Int 5,Int 6,Int 7,Int 8,Int 9,Int 10,Int 11,Ext 0,Ext 1,Ext 2,Ext 3
2023-06-16 10:06:18.180285,35,-100.0,40.469211671895486,40.343967013888886,40.438482980429335,40.571393642080366,40.421747365422206,40.3994941839694,40.475968973643795,30.48678571014633,40.37027649751413,40.50101145735106,40.51468080165536,40.462170000673254,8.774890788936546,10.492639850853209,8.495208061261906,9.716568807998556
2023-06-16 10:06:20.578718,35,-100.0,40.41571738625234,40.571442334641254,40.55213381240042,40.53795249719824,40.43532376133242,40.3994941839694,40.55076140425092,30.5818621374353,40.478717720005555,40.514578022913646,40.58926300325686,40.496071001401205,9.011235707714263,10.644298256416107,8.257911084304737,10.270881175499483
2023-06-16 10:06:21.770352,35,-100.0,40.42909095766312,40.685179995017435,40.49865106794344,40.604834786962485,40.421747365422206,40.33176855665771,40.49636690926392,30.649773871213142,40.62104682452554,40.52136130569494,40.52146100180095,40.51641160183797,8.66383605564539,10.561552130152222,8.188212793882713,10.132063945665266
2023-06-16 10:06:22.565099,35,-100.0,40.522705957538626,40.591513686472354,40.5454484693433,40.50451135231612,40.45568835519775,40.43335699762525,40.49636690926392,30.59544448419087,40.478717720005555,40.643460395758254,40.37229659859795,40.38758779907175,8.594480281817596,10.713296469930015,8.29975065890119,10.201452345934115
2023-06-16 10:06:23.365277,35,-100.0,40.40903060054695,40.48446647670653,40.438482980429335,40.444317291528314,40.401382771556875,40.345313682120036,40.60515589923793,30.59544448419087,40.38383165032556,40.643460395758254,40.62994420413041,40.496071001401205,8.66383605564539,10.644298256416107,8.607051873084174,10.270881175499483
2023-06-16 10:06:24.186104,35,-100.0,40.469211671895486,40.591513686472354,40.49865106794344,40.50451135231612,40.45568835519775,40.38594905850706,40.530363468630796,30.48678571014633,40.49905044922269,40.52136130569494,40.39263719903472,40.50963140169239,8.788780070944881,10.685692464443036,8.146414331154858,10.173692148121006
2023-06-16 10:06:25.046383,35,-100.0,40.56951345747638,40.46439512487544,40.56550449851467,40.50451135231612,40.38780637564666,40.3994941839694,40.46237034989704,30.5818621374353,40.49905044922269,40.52136130569494,40.50112040136418,40.52997200212916,8.788780070944881,10.644298256416107,8.29975065890119,10.132063945665266
2023-06-16 10:06:25.936732,35,-100.0,40.30204202926066,40.558061433420534,40.56550449851467,40.337305627905536,40.45568835519775,40.36563137031355,40.55076140425092,30.5818621374353,40.478717720005555,40.514578022913646,40.467219400636225,40.638455204458616,8.788780070944881,10.671892823670987,8.607051873084174,10.173692148121006
2023-06-16 10:06:26.804480,35,-100.0,40.30204202926066,40.35734791510962,40.44516832348645,40.53795249719824,40.45568835519775,40.36563137031355,40.56436002799767,30.59544448419087,40.38383165032556,40.52136130569494,40.535021402092134,40.462170000673254,8.788780070944881,10.685692464443036,7.923746563496252,10.173692148121006
2023-06-16 10:06:27.690200,35,-100.0,40.469211671895486,40.57813278525162,40.5454484693433,40.53795249719824,40.45568835519775,40.43335699762525,40.61875452298467,30.615818004324225,40.38383165032556,40.39247893285033,40.643504604421594,40.496071001401205,8.788780070944881,10.451311063393632,8.3834764137913,10.395955739364126
2023-06-16 10:06:28.570367,35,-100.0,40.56951345747638,40.4710855754858,40.49865106794344,40.55132895515109,40.47605294906307,40.33176855665771,40.55076140425092,30.50715923027968,40.478717720005555,40.46031176066329,40.52146100180095,40.570653203002706,8.594480281817596,10.451311063393632,8.257911084304737,10.159814470038043
2023-06-16 10:06:29.455357,35,-100.0,40.30204202926066,40.46439512487544,40.438482980429335,40.4978231233397,40.45568835519775,40.36563137031355,40.639152458604805,30.602235657568656,40.478717720005555,40.40604549841292,40.51468080165536,40.638455204458616,8.74711719709012,10.644298256416107,8.257911084304737,10.173692148121006
2023-06-16 10:06:30.384462,35,-100.0,40.39565702913615,40.685179995017435,40.49865106794344,40.53795249719824,40.38780637564666,40.43335699762525,40.530363468630796,30.602235657568656,40.49227287281698,40.46031176066329,40.39263719903472,40.52997200212916,8.816563617095767,10.644298256416107,8.341605750494068,10.132063945665266
2023-06-16 10:06:31.321121,35,-100.0,40.469211671895486,40.685179995017435,40.438482980429335,40.444317291528314,40.56429952247948,40.50785518766812,40.530363468630796,30.5818621374353,40.49905044922269,40.39247893285033,40.39263719903472,40.462170000673254,8.788780070944881,10.644298256416107,8.146414331154858,10.132063945665266
2023-06-16 10:06:32.332220,35,-100.0,40.42909095766312,40.48446647670653,40.532077783229056,40.46438197845758,40.47605294906307,40.32499599392653,40.46237034989704,30.5818621374353,40.478717720005555,40.643460395758254,40.51468080165536,40.51641160183797,8.74711719709012,10.90670209722009,8.271855888432924,10.021125983519426
2023-06-16 10:06:33.297719,35,-100.0,40.30204202926066,40.685179995017435,40.532077783229056,40.571393642080366,40.38780637564666,40.43335699762525,40.56436002799767,30.649773871213142,40.43805226157127,40.52136130569494,40.52146100180095,40.36724719863498,8.788780070944881,10.644298256416107,8.341605750494068,10.048850885197169
2023-06-16 10:06:34.285078,35,-100.0,40.42909095766312,40.558061433420534,40.49865106794344,40.571393642080366,40.421747365422206,40.33176855665771,40.530363468630796,30.636191524457573,40.478717720005555,40.52136130569494,40.52146100180095,40.570653203002706,8.66383605564539,10.644298256416107,8.607051873084174,9.979550563123894
2023-06-16 10:06:35.287263,35,-100.0,40.30204202926066,40.571442334641254,40.49865106794344,40.444317291528314,40.38780637564666,40.48753749947461,40.49636690926392,30.54790627054638,40.49905044922269,40.514578022913646,40.467219400636225,40.36724719863498,8.552886420288758,10.796146417139767,8.3834764137913,10.132063945665266
2023-06-16 10:06:36.335034,35,-100.0,40.502645600422454,40.558061433420534,40.44516832348645,40.46438197845758,40.48962934497329,40.43335699762525,40.55076140425092,30.5818621374353,40.478717720005555,40.514578022913646,40.467219400636225,40.62489480416744,8.886051638037827,10.561552130152222,8.369517792455497,10.048850885197169
2023-06-16 10:06:37.378369,35,-100.0,40.39565702913615,40.46439512487544,40.49865106794344,40.50451135231612,40.421747365422206,40.38594905850706,40.49636690926392,30.615818004324225,40.49905044922269,40.50101145735106,40.51468080165536,40.51641160183797,8.788780070944881,10.671892823670987,8.3834764137913,10.395955739364126
2023-06-16 10:06:38.439567,35,-100.0,40.39565702913615,40.558061433420534,40.49865106794344,40.558017184127515,40.45568835519775,40.29113318027068,40.46237034989704,30.59544448419087,40.49227287281698,40.52136130569494,40.46043920049063,40.50963140169239,8.788780070944881,10.671892823670987,8.369517792455497,10.048850885197169
2023-06-16 10:06:39.530577,35,-100.0,40.40903060054695,40.524609180368714,40.49865106794344,40.558017184127515,40.45568835519775,40.3994941839694,40.49636690926392,30.602235657568656,40.39060922673127,40.412828781194214,40.39263719903472,40.279104596742286,7.86176950717072,9.723409421698477,7.258275673050264,9.247356605079233
2023-06-16 10:06:40.615241,35,-100.0,40.39565702913615,40.624965939524174,40.33151749151537,40.571393642080366,40.45568835519775,40.36563137031355,40.55076140425092,30.541115097168596,40.62104682452554,40.46709504344459,40.467219400636225,40.50963140169239,8.816563617095767,10.644298256416107,8.3834764137913,10.048850885197169
2023-06-16 10:06:41.723167,35,-100.0,40.469211671895486,40.591513686472354,40.33151749151537,40.337305627905536,40.381018177691544,40.36563137031355,40.625553834858046,30.602235657568656,40.49227287281698,40.514578022913646,40.50112040136418,40.40114819936293,8.74711719709012,10.451311063393632,8.495208061261906,10.395955739364126
2023-06-16 10:06:42.868577,35,-100.0,40.522705957538626,40.624965939524174,40.4585390096007,40.55132895515109,40.401382771556875,40.36563137031355,40.55076140425092,30.56148861730195,40.49227287281698,40.514578022913646,40.51468080165536,40.50963140169239,8.63608883354226,10.671892823670987,8.411398867326227,10.062715728342198
2023-06-16 10:06:43.924527,35,-100.0,40.39565702913615,40.46439512487544,40.33151749151537,40.558017184127515,40.38780637564666,40.33176855665771,40.56436002799767,30.50715923027968,40.43805226157127,40.46709504344459,40.51468080165536,40.40114819936293,8.552886420288758,10.451311063393632,8.341605750494068,10.132063945665266
2023-06-16 10:06:44.982790,35,-100.0,40.40903060054695,40.57813278525162,40.56550449851467,40.484446665386855,40.45568835519775,40.33176855665771,40.56436002799767,30.602235657568656,40.60749167171412,40.40604549841292,40.37229659859795,40.638455204458616,8.74711719709012,10.713296469930015,8.3834764137913,9.979550563123894
