Ext 0,Ext 1,Ext 2,Ext 3
0.0007391448726514307,0.0009110845086924572,0.000676722202927761,0.0008663248626348532
0.00025696311089118087,0.00022972116763928205,0.00026650327694881546,0.00023684820111232846
3.434620272352135e-07,4.231120841880715e-07,3.1931838720194314e-07,4.027087079445617e-07
